"iso3","region","year","life_expectancy","healthy_life_expectancy","health_exp_pct_gdp","gap"
"MAR","Eastern Mediterranean",2006,71.42901619,61.64298152,4.56586647,9.78603467
"MAR","Eastern Mediterranean",2007,71.60883866,61.79491119,4.80759001,9.81392747
"MAR","Eastern Mediterranean",2008,71.88491111,62.01815208,4.83789158,9.86675903
"MAR","Eastern Mediterranean",2009,72.16145438,62.24419256,5.27312183,9.91726181999999
"MAR","Eastern Mediterranean",2010,72.37286998,62.41794895,5.41861057,9.95492103
"MAR","Eastern Mediterranean",2011,72.57738576,62.59007784,5.37019396,9.98730792
"MAR","Eastern Mediterranean",2012,72.78046277,62.76038495,5.39619017,10.02007782
"MAR","Eastern Mediterranean",2013,72.96566532,62.92437652,5.25540543,10.0412888
"MAR","Eastern Mediterranean",2014,73.12038211,63.0611931,5.41626596,10.05918901
"MAR","Eastern Mediterranean",2015,73.26259745,63.18479871,5.10435581,10.07779874
"MAR","Eastern Mediterranean",2016,73.4071743,63.31096438,5.09203386,10.09620992
"MAR","Eastern Mediterranean",2017,73.53352195,63.42348432,4.98920393,10.11003763
"MAR","Eastern Mediterranean",2018,73.60592779,63.48830859,4.94516659,10.1176192
"MAR","Eastern Mediterranean",2019,73.7488551,63.59750282,5.020401,10.15135228
"MAR","Eastern Mediterranean",2020,72.50615909,62.38086268,5.78939486,10.12529641
"MAR","Eastern Mediterranean",2021,72.61868352,62.33965438,5.45314503,10.27902914
"OMN","Eastern Mediterranean",2000,71.65888476,62.54033516,2.68485427,9.11854960000001
"OMN","Eastern Mediterranean",2001,72.18472491,62.92436603,2.70073724,9.26035888
"OMN","Eastern Mediterranean",2002,72.45728033,63.11882334,2.77737164,9.33845699
"OMN","Eastern Mediterranean",2003,72.75427676,63.33276228,2.77524447,9.42151448
"OMN","Eastern Mediterranean",2004,73.14911872,63.60883925,2.59660101,9.54027947
"OMN","Eastern Mediterranean",2005,73.361458,63.77750306,2.26479053,9.58395494
"OMN","Eastern Mediterranean",2006,73.46705832,63.87008631,2.01985121,9.59697201000001
"OMN","Eastern Mediterranean",2007,73.4022288,63.83161835,2.11371112,9.57061045
"OMN","Eastern Mediterranean",2008,73.35031827,63.82111067,1.75567567,9.5292076
"OMN","Eastern Mediterranean",2009,73.06401823,63.64474345,2.4694581,9.41927478
"OMN","Eastern Mediterranean",2010,73.02000136,63.64816252,2.47588587,9.37183884
"OMN","Eastern Mediterranean",2011,73.21785366,63.85392102,2.23611403,9.36393264
"OMN","Eastern Mediterranean",2012,73.59906631,64.18773593,2.27702832,9.41133038
"OMN","Eastern Mediterranean",2013,73.91615999,64.46123749,2.5054009,9.4549225
"OMN","Eastern Mediterranean",2014,73.9416621,64.51188307,3.13740134,9.42977903000001
"OMN","Eastern Mediterranean",2015,73.77326508,64.42551814,4.07826233,9.34774694000001
"OMN","Eastern Mediterranean",2016,73.72044163,64.41967872,4.17580843,9.30076291
"OMN","Eastern Mediterranean",2017,74.14573276,64.74120332,3.95418668,9.40452944
"OMN","Eastern Mediterranean",2018,74.96470035,65.31589995,3.21469474,9.6488004
"OMN","Eastern Mediterranean",2019,75.28986006,65.53234464,3.80648994,9.75751541999999
"OMN","Eastern Mediterranean",2020,73.88668102,64.39727651,5.11922932,9.48940451
"OMN","Eastern Mediterranean",2021,72.47676726,63.19164799,4.34468651,9.28511927
"PAK","Eastern Mediterranean",2000,61.40857442,53.19156373,2.48079324,8.21701069
"PAK","Eastern Mediterranean",2001,61.67754226,53.417449,2.33959723,8.26009326
"PAK","Eastern Mediterranean",2002,61.92897932,53.63142518,2.42219901,8.29755414
"PAK","Eastern Mediterranean",2003,62.14630981,53.81992355,2.10399199,8.32638626
"PAK","Eastern Mediterranean",2004,62.44387744,54.07025003,2.03666282,8.37362741
"PAK","Eastern Mediterranean",2005,61.99158191,53.69932115,2.37323904,8.29226076
"PAK","Eastern Mediterranean",2006,63.07149815,54.57058266,2.73132491,8.50091549
"PAK","Eastern Mediterranean",2007,63.38445782,54.8255717,2.62370729,8.55888612
"PAK","Eastern Mediterranean",2008,63.66141289,55.05464327,2.56806731,8.60676962
"PAK","Eastern Mediterranean",2009,63.92267166,55.26699735,2.49995875,8.65567431
"PAK","Eastern Mediterranean",2010,64.14819561,55.44776481,2.42967653,8.7004308
"PAK","Eastern Mediterranean",2011,64.54188869,55.7744433,2.23121333,8.76744538999999
"PAK","Eastern Mediterranean",2012,64.82124843,56.00246058,2.22185278,8.81878785
"PAK","Eastern Mediterranean",2013,65.10777782,56.24332347,2.4164784,8.86445435
"PAK","Eastern Mediterranean",2014,65.39254995,56.48168867,2.48899078,8.91086128000001
"PAK","Eastern Mediterranean",2015,65.69975806,56.73625879,2.49493265,8.96349926999999
"PAK","Eastern Mediterranean",2016,66.05197225,57.0219116,2.57026362,9.03006065
"PAK","Eastern Mediterranean",2017,66.3818317,57.28051479,2.7863009,9.10131691000001
"PAK","Eastern Mediterranean",2018,66.73689511,57.56252081,2.82844949,9.1743743
"PAK","Eastern Mediterranean",2019,67.02931501,57.80361075,2.84736943,9.22570426000001
"PAK","Eastern Mediterranean",2020,65.84948383,56.86688688,2.95273018,8.98259694999999
"PAK","Eastern Mediterranean",2021,65.99092295,56.89014881,2.99015832,9.10077414
"PSE","Eastern Mediterranean",2000,69.88946674,60.57241125,9.46541214,9.31705549
"PSE","Eastern Mediterranean",2001,69.33250971,60.08415522,10.3154583,9.24835449
"PSE","Eastern Mediterranean",2002,68.63142308,59.47527558,11.04674053,9.1561475
"PSE","Eastern Mediterranean",2003,69.63177214,60.29377545,9.55897141,9.33799669
"PSE","Eastern Mediterranean",2004,69.48491624,60.15738532,11.37928772,9.32753092
"PSE","Eastern Mediterranean",2005,70.5600974,61.04579287,10.99557114,9.51430453
"PSE","Eastern Mediterranean",2006,69.22549809,59.89911728,10.50240231,9.32638081
"PSE","Eastern Mediterranean",2007,70.80594736,61.20151559,9.58784008,9.60443177
"PSE","Eastern Mediterranean",2008,68.97864967,59.62506717,10.52610016,9.3535825
"PSE","Eastern Mediterranean",2009,69.43075818,59.96402994,10.76468372,9.46672824
"PSE","Eastern Mediterranean",2010,72.64524424,62.65434089,9.10499382,9.99090335
"PSE","Eastern Mediterranean",2011,72.78320408,62.76274069,11.34622478,10.02046339
"PSE","Eastern Mediterranean",2012,73.09729954,62.98233003,10.30110455,10.11496951
"PSE","Eastern Mediterranean",2013,74.20101603,63.87967297,10.44874382,10.32134306
"PSE","Eastern Mediterranean",2014,74.19704282,63.8697145,9.92015553,10.32732832
"PSE","Eastern Mediterranean",2015,74.56005234,64.19690616,9.28473282,10.36314618
"PSE","Eastern Mediterranean",2016,74.99064876,64.53354467,9.0039854,10.45710409
"PSE","Eastern Mediterranean",2017,75.45369565,64.89038376,9.1223526,10.56331189
"PSE","Eastern Mediterranean",2018,75.71172174,65.08729377,9.65617657,10.62442797
"PSE","Eastern Mediterranean",2019,75.83098235,65.19040807,9.18576908,10.64057428
"PSE","Eastern Mediterranean",2020,75.1341365,64.44753067,10.27610207,10.68660583
"PSE","Eastern Mediterranean",2021,73.49178033,62.9346352,10.4347353,10.55714513
"QAT","Eastern Mediterranean",2000,70.38243907,61.7637036,1.97258496,8.61873547
"QAT","Eastern Mediterranean",2001,70.31526721,61.71389676,2.3197093,8.60137045
"QAT","Eastern Mediterranean",2002,70.33186981,61.7351751,2.46044064,8.59669471
"QAT","Eastern Mediterranean",2003,70.55987989,61.91507812,3.50257182,8.64480177000001
"QAT","Eastern Mediterranean",2004,70.84074247,62.11575411,3.18311739,8.72498836
"QAT","Eastern Mediterranean",2005,71.03950228,62.27512835,2.56300044,8.76437392999999
"QAT","Eastern Mediterranean",2006,71.48490844,62.65115772,2.288064,8.83375072
"QAT","Eastern Mediterranean",2007,71.89910857,63.00842257,2.07008052,8.890686
"QAT","Eastern Mediterranean",2008,72.36968987,63.38515613,1.63775349,8.98453374
"QAT","Eastern Mediterranean",2009,72.77133296,63.68565084,2.38356304,9.08568211999999
"QAT","Eastern Mediterranean",2010,73.45657467,64.1775395,1.87017763,9.27903517
"QAT","Eastern Mediterranean",2011,74.27799506,64.75578356,1.599962,9.5222115
"QAT","Eastern Mediterranean",2012,74.98566602,65.25128258,1.74822152,9.73438344
"QAT","Eastern Mediterranean",2013,75.79521614,65.81296662,2.07620168,9.98224952
"QAT","Eastern Mediterranean",2014,76.57011341,66.36270725,2.42293572,10.20740616
"QAT","Eastern Mediterranean",2015,77.79140376,67.21861765,3.63581347,10.57278611
"QAT","Eastern Mediterranean",2016,78.22428304,67.51544324,3.54971433,10.7088398
"QAT","Eastern Mediterranean",2017,78.5144035,67.69867889,3.21237087,10.81572461
"QAT","Eastern Mediterranean",2018,78.6332828,67.75660607,2.96176219,10.87667673
"QAT","Eastern Mediterranean",2019,78.89595906,67.91358871,3.18468714,10.98237035
"QAT","Eastern Mediterranean",2020,77.27588364,66.63596177,3.81872201,10.63992187
"QAT","Eastern Mediterranean",2021,76.7101384,66.20630321,2.8927927,10.50383519
"SAU","Eastern Mediterranean",2000,70.56634565,61.20842895,4.2115941,9.3579167
"SAU","Eastern Mediterranean",2001,70.80307838,61.41590726,4.46173573,9.38717112
"SAU","Eastern Mediterranean",2002,71.0757645,61.65257427,4.2493763,9.42319023
"SAU","Eastern Mediterranean",2003,71.30662801,61.85381898,3.97909737,9.45280903
"SAU","Eastern Mediterranean",2004,71.6044008,62.1001304,3.58400965,9.5042704
"SAU","Eastern Mediterranean",2005,71.81634573,62.27899666,3.4186728,9.53734907
"SAU","Eastern Mediterranean",2006,72.03628203,62.44706361,3.61922002,9.58921842
"SAU","Eastern Mediterranean",2007,72.35473902,62.66456167,3.56229162,9.69017735
"SAU","Eastern Mediterranean",2008,72.99776938,63.12107915,2.97100711,9.87669022999999
"SAU","Eastern Mediterranean",2009,73.90009021,63.76993156,4.29042768,10.13015865
"SAU","Eastern Mediterranean",2010,74.89591575,64.49872805,3.64786148,10.3971877
"SAU","Eastern Mediterranean",2011,76.13164239,65.41226624,3.68218255,10.71937615
"SAU","Eastern Mediterranean",2012,77.02520885,66.08023269,3.98779845,10.94497616
"SAU","Eastern Mediterranean",2013,77.33139242,66.34698448,4.42293596,10.98440794
"SAU","Eastern Mediterranean",2014,77.22323995,66.31872362,5.15800905,10.90451633
"SAU","Eastern Mediterranean",2015,76.88889936,66.11974101,5.8620224,10.76915835
"SAU","Eastern Mediterranean",2016,76.75114086,66.0496425,6.24142838,10.70149836
"SAU","Eastern Mediterranean",2017,76.74293531,66.04917171,6.03126049,10.6937636
"SAU","Eastern Mediterranean",2018,76.81092084,66.08239188,5.34063101,10.72852896
"SAU","Eastern Mediterranean",2019,76.93147355,66.15306557,5.46743011,10.77840798
"SAU","Eastern Mediterranean",2020,76.05844679,65.28925386,6.64630127,10.76919293
"SAU","Eastern Mediterranean",2021,76.42921259,65.64451254,5.93033648,10.78470005
"SDN","Eastern Mediterranean",2000,62.48898469,54.13362298,3.60664487,8.35536171
"SDN","Eastern Mediterranean",2001,62.9787096,54.54317315,3.36456871,8.43553645
"SDN","Eastern Mediterranean",2002,63.22443726,54.7524185,3.30010891,8.47201876
"SDN","Eastern Mediterranean",2003,63.67737719,55.1347936,3.89187932,8.54258359
"SDN","Eastern Mediterranean",2004,63.6815858,55.13443535,4.15593481,8.54715045
"SDN","Eastern Mediterranean",2005,64.87410418,56.14688318,4.09418154,8.727221
"SDN","Eastern Mediterranean",2006,65.28684508,56.49565123,4.88544321,8.79119385000001
"SDN","Eastern Mediterranean",2007,65.760154,56.90117492,5.66269159,8.85897908
"SDN","Eastern Mediterranean",2008,66.10814996,57.19769068,5.42313576,8.91045928
"SDN","Eastern Mediterranean",2009,66.44393468,57.48991561,6.39496326,8.95401907
"SDN","Eastern Mediterranean",2010,66.94489813,57.91400493,5.05810165,9.0308932
"SDN","Eastern Mediterranean",2011,67.06889355,58.0264854,5.61579561,9.04240815
"SDN","Eastern Mediterranean",2012,67.58268855,58.46869611,5.68827009,9.11399244
"SDN","Eastern Mediterranean",2013,67.75900519,58.63423862,6.96487474,9.12476657
"SDN","Eastern Mediterranean",2014,68.08985985,58.9279384,5.67619705,9.16192144999999
"SDN","Eastern Mediterranean",2015,68.32706556,59.13617363,5.81112576,9.19089192999999
"SDN","Eastern Mediterranean",2016,68.65126932,59.41058361,5.68438482,9.24068570999999
"SDN","Eastern Mediterranean",2017,69.04016145,59.74432543,5.91767406,9.29583602
"SDN","Eastern Mediterranean",2018,69.24813878,59.92293438,4.46172857,9.3252044
"SDN","Eastern Mediterranean",2019,69.46506253,60.11280371,4.59967566,9.35225882
"SDN","Eastern Mediterranean",2020,68.44077001,59.14611015,3.04323435,9.29465986
"SDN","Eastern Mediterranean",2021,67.58515204,58.53978678,2.9669323,9.04536526
"SOM","Eastern Mediterranean",2000,49.28203144,43.40595283,NA,5.87607861
"SOM","Eastern Mediterranean",2001,49.32648692,43.44347767,NA,5.88300925
"SOM","Eastern Mediterranean",2002,49.39676377,43.50980202,NA,5.88696175
"SOM","Eastern Mediterranean",2003,49.50039991,43.59891453,NA,5.90148538
"SOM","Eastern Mediterranean",2004,49.44567549,43.55530119,NA,5.8903743
"SOM","Eastern Mediterranean",2005,49.79233436,43.8536321,NA,5.93870226
"SOM","Eastern Mediterranean",2006,49.82524247,43.88916681,NA,5.93607566
"SOM","Eastern Mediterranean",2007,49.97697257,44.03196045,NA,5.94501212
"SOM","Eastern Mediterranean",2008,50.31128296,44.34174762,NA,5.96953534
"SOM","Eastern Mediterranean",2009,50.66979598,44.67375218,NA,5.9960438
"SOM","Eastern Mediterranean",2010,49.52620758,43.79247175,NA,5.73373583
"SOM","Eastern Mediterranean",2011,43.81163424,39.17383736,NA,4.63779688
"SOM","Eastern Mediterranean",2012,50.10797443,44.34616075,NA,5.76181368
"SOM","Eastern Mediterranean",2013,52.50391976,46.30964447,3.36953735,6.19427529
"SOM","Eastern Mediterranean",2014,53.08816189,46.83345675,3.02053761,6.25470514
"SOM","Eastern Mediterranean",2015,53.54338351,47.23677464,2.94074512,6.30660887
"SOM","Eastern Mediterranean",2016,53.9446075,47.58295501,2.2842648,6.36165249
"SOM","Eastern Mediterranean",2017,54.18246164,47.77851851,2.44348097,6.40394313
"SOM","Eastern Mediterranean",2018,54.6726292,48.19341199,2.50873256,6.47921721
"SOM","Eastern Mediterranean",2019,55.21397342,48.65431671,2.40617251,6.55965671
"SOM","Eastern Mediterranean",2020,55.12925544,48.55480516,2.47010517,6.57445028
"SOM","Eastern Mediterranean",2021,53.95143945,47.42338531,2.73509169,6.52805414
"SYR","Eastern Mediterranean",2000,71.08679254,62.07813562,4.57202911,9.00865692000001
"SYR","Eastern Mediterranean",2001,71.76491508,62.61194593,4.71458244,9.15296915
"SYR","Eastern Mediterranean",2002,72.00814832,62.81017686,4.96416759,9.19797146
"SYR","Eastern Mediterranean",2003,72.65734085,63.30019296,5.13501024,9.35714789
"SYR","Eastern Mediterranean",2004,72.88238933,63.4681581,4.49753141,9.41423123
"SYR","Eastern Mediterranean",2005,73.23261717,63.73420659,4.12713289,9.49841058
"SYR","Eastern Mediterranean",2006,73.37955444,63.83763645,3.79620314,9.54191799000001
"SYR","Eastern Mediterranean",2007,73.62412875,64.03410736,3.73920178,9.59002139
"SYR","Eastern Mediterranean",2008,73.54815311,63.98134284,3.41378117,9.56681027
"SYR","Eastern Mediterranean",2009,73.73835464,64.1227224,3.57431221,9.61563224
"SYR","Eastern Mediterranean",2010,73.76180647,64.14295281,3.35286307,9.61885366
"SYR","Eastern Mediterranean",2011,71.88413217,62.52938785,2.6616261,9.35474432
"SYR","Eastern Mediterranean",2012,64.99959827,56.61262569,3.22060776,8.38697258
"SYR","Eastern Mediterranean",2013,64.68588767,56.28825214,3.77518535,8.39763553
"SYR","Eastern Mediterranean",2014,60.24065156,52.48813066,4.23171377,7.7525209
"SYR","Eastern Mediterranean",2015,60.0056598,52.21318587,3.67464328,7.79247393
"SYR","Eastern Mediterranean",2016,60.12484476,52.25704567,3.89073515,7.86779909
"SYR","Eastern Mediterranean",2017,59.23626681,51.42556752,3.91299295,7.81069929
"SYR","Eastern Mediterranean",2018,64.30375249,55.598152,3.93852568,8.70560049
"SYR","Eastern Mediterranean",2019,69.17463554,59.66442532,3.96978569,9.51021022
"SYR","Eastern Mediterranean",2020,71.99813819,61.95460364,3.67009115,10.04353455
"SYR","Eastern Mediterranean",2021,72.43803165,62.27065324,3.50403309,10.16737841
"TUN","Eastern Mediterranean",2000,74.30098477,64.35250783,4.81271935,9.94847694000001
"TUN","Eastern Mediterranean",2001,74.55599136,64.55581644,4.86132765,10.00017492
"TUN","Eastern Mediterranean",2002,74.75755844,64.71593513,5.12036419,10.04162331
"TUN","Eastern Mediterranean",2003,74.95127697,64.87330066,5.20888519,10.07797631
"TUN","Eastern Mediterranean",2004,75.17294716,65.04247304,5.19890785,10.13047412
"TUN","Eastern Mediterranean",2005,75.37276042,65.19363491,5.14555788,10.17912551
"TUN","Eastern Mediterranean",2006,75.57522085,65.33879774,5.13109922,10.23642311
"TUN","Eastern Mediterranean",2007,75.74953958,65.45801584,5.17542839,10.29152374
"TUN","Eastern Mediterranean",2008,75.92697277,65.57857547,5.1644063,10.3483973
"TUN","Eastern Mediterranean",2009,76.07616117,65.67504049,5.40595293,10.40112068
"TUN","Eastern Mediterranean",2010,76.21500138,65.76730257,5.60950756,10.44769881
"TUN","Eastern Mediterranean",2011,76.36110917,65.85578445,6.12299299,10.50532472
"TUN","Eastern Mediterranean",2012,76.52515319,65.97451525,6.28984737,10.55063794
"TUN","Eastern Mediterranean",2013,76.61373105,66.0322871,6.51394987,10.58144395
"TUN","Eastern Mediterranean",2014,76.6974822,66.09020411,6.45006084,10.60727809
"TUN","Eastern Mediterranean",2015,76.78627015,66.15358431,6.21339941,10.63268584
"TUN","Eastern Mediterranean",2016,76.91365109,66.24766761,6.24778175,10.66598348
"TUN","Eastern Mediterranean",2017,77.03145853,66.33246354,6.18557453,10.69899499
"TUN","Eastern Mediterranean",2018,77.23195746,66.47597173,5.9375186,10.75598573
"TUN","Eastern Mediterranean",2019,77.50537971,66.6757488,6.02461243,10.82963091
"TUN","Eastern Mediterranean",2020,77.12175333,66.2405825,7.05612612,10.88117083
"TUN","Eastern Mediterranean",2021,74.06842662,63.57980464,7.34183979,10.48862198
"YEM","Eastern Mediterranean",2000,63.08164608,54.15135377,4.66606569,8.93029231
"YEM","Eastern Mediterranean",2001,63.62361632,54.61533319,4.94514799,9.00828313
"YEM","Eastern Mediterranean",2002,64.16252882,55.07961285,4.83237982,9.08291597000001
"YEM","Eastern Mediterranean",2003,64.67397283,55.51876293,5.75758314,9.1552099
"YEM","Eastern Mediterranean",2004,65.2063964,55.97558627,5.5144043,9.23081013
"YEM","Eastern Mediterranean",2005,65.75114077,56.43617772,5.20585251,9.31496305
"YEM","Eastern Mediterranean",2006,66.27840827,56.87517218,5.52930164,9.40323609
"YEM","Eastern Mediterranean",2007,66.73494764,57.25270691,5.82077599,9.48224073
"YEM","Eastern Mediterranean",2008,67.19372426,57.62612449,5.76191616,9.56759976999999
"YEM","Eastern Mediterranean",2009,67.58534902,57.94628676,5.98619986,9.63906226
"YEM","Eastern Mediterranean",2010,67.95702862,58.25257829,5.15932894,9.70445033
"YEM","Eastern Mediterranean",2011,68.13030665,58.40834135,4.7695322,9.72196529999999
"YEM","Eastern Mediterranean",2012,68.26819831,58.52724583,5.19593525,9.74095248
"YEM","Eastern Mediterranean",2013,68.75410162,58.94746677,4.96083164,9.80663485
"YEM","Eastern Mediterranean",2014,68.71723916,58.93196008,5.8377471,9.78527908
"YEM","Eastern Mediterranean",2015,68.25299786,58.54466916,6.49017286,9.7083287
"YEM","Eastern Mediterranean",2016,67.6890605,58.06684708,7.71249437,9.62221341999999
"YEM","Eastern Mediterranean",2017,67.67597451,58.04617763,8.14723873,9.62979688
"YEM","Eastern Mediterranean",2018,66.38937201,56.94389096,9.08948231,9.44548105
"YEM","Eastern Mediterranean",2019,66.89863946,57.35889359,10.97374439,9.53974587
"YEM","Eastern Mediterranean",2020,66.51267259,57.03904432,11.6478138,9.47362826999999
"YEM","Eastern Mediterranean",2021,65.76206783,56.46367823,9.44125366,9.29838960000001
"ALB","Europe",2000,73.68285742,64.47740779,5.87429667,9.20544963
"ALB","Europe",2001,76.04202157,66.2076632,5.8561573,9.83435837
"ALB","Europe",2002,75.48885772,65.86774353,5.59802675,9.62111419
"ALB","Europe",2003,74.94215534,65.5234809,5.84188986,9.41867444
"ALB","Europe",2004,75.42557931,65.92134518,5.82433939,9.50423413
"ALB","Europe",2005,74.20683098,64.96990288,5.6621623,9.2369281
"ALB","Europe",2006,74.22366059,65.01865353,5.56553745,9.20500706
"ALB","Europe",2007,74.53678554,65.29891872,5.85639858,9.23786681999999
"ALB","Europe",2008,74.9883157,65.68039053,5.44421673,9.30792517
"ALB","Europe",2009,75.55770059,66.14646997,5.75751925,9.41123062
"ALB","Europe",2010,76.21290189,66.66637374,6.16333199,9.54652815
"ALB","Europe",2011,76.61868023,67.00329306,6.11026192,9.61538716999999
"ALB","Europe",2012,77.34194982,67.74143899,6.08504725,9.60051082999999
"ALB","Europe",2013,77.77410839,68.09931881,6.20897436,9.67478958
"ALB","Europe",2014,78.01445206,68.32573611,6.35884142,9.68871595
"ALB","Europe",2015,77.76638448,68.19152535,6.38810158,9.57485912999999
"ALB","Europe",2016,77.87870915,68.302619,6.65018797,9.57609015
"ALB","Europe",2017,77.91038596,68.34923347,6.50111914,9.56115249
"ALB","Europe",2018,77.93851855,68.39032778,6.59002447,9.54819076999999
"ALB","Europe",2019,77.9406744,68.40525475,6.78144073,9.53541965000001
"ALB","Europe",2020,76.53104591,67.15342179,7.46513748,9.37762412000001
"ALB","Europe",2021,76.39089034,66.68795531,7.35750389,9.70293502999999
"ARM","Europe",2000,71.62172824,62.97105486,4.19581175,8.65067337999999
"ARM","Europe",2001,71.79061149,63.12288007,4.64563894,8.66773142
"ARM","Europe",2002,71.58333169,63.04555419,7.61358786,8.5377775
"ARM","Europe",2003,71.70802942,63.19099316,7.17936182,8.51703626
"ARM","Europe",2004,72.03083518,63.47421435,6.05510139,8.55662083
"ARM","Europe",2005,72.0754129,63.54060164,5.8618803,8.53481126
"ARM","Europe",2006,72.0117653,63.50357073,5.85007095,8.50819456999999
"ARM","Europe",2007,72.53070418,63.92507109,5.49814034,8.60563309
"ARM","Europe",2008,72.48685716,63.90275226,6.63976622,8.5841049
"ARM","Europe",2009,72.73278531,64.10767016,8.44377708,8.62511515
"ARM","Europe",2010,73.01384261,64.34158557,9.23538303,8.67225703999999
"ARM","Europe",2011,73.30611739,64.57398915,9.37588882,8.73212824
"ARM","Europe",2012,73.66922093,64.86642185,9.13455009,8.80279908
"ARM","Europe",2013,74.18785118,65.28902257,10.32345009,8.89882861
"ARM","Europe",2014,74.19757704,65.30876718,10.17827892,8.88880986
"ARM","Europe",2015,74.27859114,65.37019602,10.11762714,8.90839512000001
"ARM","Europe",2016,74.40594896,65.47874944,9.95194912,8.92719952
"ARM","Europe",2017,75.18435169,66.10714309,10.36270332,9.07720860000001
"ARM","Europe",2018,75.62030513,66.41691512,10.00543404,9.20339001000001
"ARM","Europe",2019,75.66635568,66.47682393,11.3798008,9.18953175
"ARM","Europe",2020,69.32859192,61.03095047,12.24056244,8.29764144999999
"ARM","Europe",2021,72.98458202,64.01330853,12.32268524,8.97127349
"AUT","Europe",2000,78.17598734,67.63382756,9.38934517,10.54215978
"AUT","Europe",2001,78.64264138,67.96727412,9.45243549,10.67536726
"AUT","Europe",2002,78.70354232,68.01334126,9.59139919,10.69020106
"AUT","Europe",2003,78.62740132,67.94064765,9.69844246,10.68675367
"AUT","Europe",2004,79.11359324,68.26962225,9.81532383,10.84397099
"AUT","Europe",2005,79.32619587,68.42262411,9.71779728,10.90357176
"AUT","Europe",2006,79.80520182,68.79364951,9.64073944,11.01155231
"AUT","Europe",2007,80.0322621,68.99506144,9.60482597,11.03720066
"AUT","Europe",2008,80.26667316,69.21502164,9.83415222,11.05165152
"AUT","Europe",2009,80.12103248,69.14626001,10.31152916,10.97477247
"AUT","Europe",2010,80.39157197,69.36168034,10.31620026,11.02989163
"AUT","Europe",2011,80.73795859,69.6239956,10.1370182,11.11396299
"AUT","Europe",2012,80.71875852,69.64677579,10.30198097,11.07198273
"AUT","Europe",2013,80.91227276,69.80546803,10.40574837,11.10680473
"AUT","Europe",2014,81.23527679,70.04028409,10.51159096,11.1949927
"AUT","Europe",2015,80.98621911,69.89998216,10.51688385,11.08623695
"AUT","Europe",2016,81.38820091,70.19626881,10.51713753,11.1919321
"AUT","Europe",2017,81.38857295,70.23919997,10.57132816,11.14937298
"AUT","Europe",2018,81.42361625,70.27868451,10.5157156,11.14493174
"AUT","Europe",2019,81.64847998,70.44474022,10.62530422,11.20373976
"AUT","Europe",2020,81.08512036,69.92110503,11.41292953,11.16401533
"AUT","Europe",2021,80.99297519,69.78945352,12.185215,11.20352167
"AZE","Europe",2000,65.23458004,57.80796646,2.94891715,7.42661358
"AZE","Europe",2001,66.31096148,58.69186105,2.774194,7.61910043
"AZE","Europe",2002,66.7152002,59.08463636,2.73097301,7.63056384
"AZE","Europe",2003,66.74212235,59.16888835,2.72699213,7.573234
"AZE","Europe",2004,67.38631087,59.73830424,2.65944242,7.64800663
"AZE","Europe",2005,67.44595807,59.8293414,2.22960997,7.61661667000001
"AZE","Europe",2006,67.63797731,60.0742322,2.07059145,7.56374511
"AZE","Europe",2007,69.26431968,61.35691997,1.99422264,7.90739971
"AZE","Europe",2008,68.71279885,61.00374307,2.04814458,7.70905578
"AZE","Europe",2009,69.37470529,61.55880145,2.76541352,7.81590384
"AZE","Europe",2010,69.81386619,61.92890218,2.64634848,7.88496401
"AZE","Europe",2011,70.38906117,62.40031259,2.59547186,7.98874858000001
"AZE","Europe",2012,71.2113018,63.06423479,3.15682149,8.14706701
"AZE","Europe",2013,72.08992478,63.76369353,3.22551084,8.32623125000001
"AZE","Europe",2014,72.71925019,64.265543,3.58703041,8.45370719
"AZE","Europe",2015,73.62700051,64.96044047,4.34131384,8.66656004000001
"AZE","Europe",2016,73.96997105,65.2431409,4.42241955,8.72683015
"AZE","Europe",2017,74.6254737,65.73464324,4.07396507,8.89083046
"AZE","Europe",2018,75.13145241,66.13742304,3.83661342,8.99402936999999
"AZE","Europe",2019,75.79966602,66.62391976,4.18188763,9.17574626
"AZE","Europe",2020,71.43112767,62.99997082,5.84817696,8.43115684999999
"AZE","Europe",2021,72.9129401,64.04244286,4.68526697,8.87049724000001
"BEL","Europe",2000,77.67190502,67.21426729,7.99917603,10.45763773
"BEL","Europe",2001,77.97358091,67.40065423,8.14988899,10.57292668
"BEL","Europe",2002,78.01455674,67.41311254,8.3182106,10.6014442
"BEL","Europe",2003,78.11449295,67.46811676,9.18925285,10.64637619
"BEL","Europe",2004,78.79615664,67.91975833,9.35496902,10.87639831
"BEL","Europe",2005,78.85239236,67.94065279,9.25018311,10.91173957
"BEL","Europe",2006,79.23388393,68.18925505,9.1325655,11.04462888
"BEL","Europe",2007,79.56569667,68.39753636,9.1392889,11.16816031
"BEL","Europe",2008,79.56481171,68.38124546,9.60036659,11.18356625
"BEL","Europe",2009,79.82665275,68.55329595,10.54393387,11.2733568
"BEL","Europe",2010,79.84805119,68.56545592,10.41325188,11.28259527
"BEL","Europe",2011,80.16687766,68.80474986,10.41302204,11.3621278
"BEL","Europe",2012,80.07118579,68.77894462,10.5865345,11.29224117
"BEL","Europe",2013,80.32474948,69.00364711,10.63787556,11.32110237
"BEL","Europe",2014,80.94130643,69.47604051,10.62032604,11.46526592
"BEL","Europe",2015,80.70631194,69.35862084,10.88387299,11.3476911
